,x1,x2,segment,visit
30505,3,5,0,1
30506,6,0,0,0
30507,7,5,0,0
30508,9,6,1,1
30509,1,1,0,0
30510,5,3,0,0
30511,9,4,0,0
30512,7,4,1,1
30513,6,7,0,0
30514,8,6,0,0
30515,1,3,1,0
30516,6,5,0,0
30517,7,4,1,1
30518,6,2,1,1
30519,5,4,0,0
30520,4,6,1,1
30521,1,2,1,0
30522,6,7,1,1
30523,7,7,0,0
30524,6,2,0,0
30525,5,5,0,0
30526,2,3,1,1
30527,6,7,0,0
30528,5,8,0,0
30529,3,2,1,0
30530,2,8,1,1
30531,5,9,1,0
30532,5,4,0,0
30533,5,8,0,0
30534,1,0,0,0
30535,7,3,0,0
30536,1,5,0,0
30537,5,4,0,0
30538,7,7,1,0
30539,2,0,1,0
30540,6,7,0,0
30541,2,2,0,0
30542,1,9,0,0
30543,8,3,0,0
30544,7,6,0,0
30545,1,7,0,0
30546,3,0,1,0
30547,7,5,1,0
30548,3,5,0,0
30549,5,7,0,0
30550,1,3,0,0
30551,7,5,1,1
30552,9,2,1,0
30553,8,0,1,0
30554,1,4,0,0
30555,2,2,1,0
30556,6,5,0,0
30557,2,7,1,1
30558,3,4,1,0
30559,2,0,0,0
30560,4,9,1,1
30561,8,9,1,1
30562,3,9,0,1
30563,9,9,1,1
30564,3,4,0,1
30565,8,2,1,1
30566,0,7,0,1
30567,6,2,1,1
30568,6,3,0,0
30569,3,6,1,0
30570,6,3,0,0
30571,9,1,1,0
30572,6,9,1,0
30573,0,1,0,0
30574,9,7,0,0
30575,6,6,0,0
30576,1,0,1,1
30577,2,3,1,1
30578,3,7,1,1
30579,5,1,0,1
30580,0,2,0,0
30581,1,3,1,0
30582,0,2,0,0
30583,5,5,1,0
30584,1,1,1,1
30585,2,4,0,1
30586,6,7,1,1
30587,9,4,0,1
30588,8,8,1,1
30589,3,3,1,0
30590,8,7,0,0
30591,3,4,1,0
30592,8,6,1,0
30593,9,5,1,1
30594,6,1,0,0
30595,4,7,1,0
30596,8,5,0,0
30597,0,8,0,0
30598,2,4,0,0
30599,0,7,1,1
30600,7,2,0,0
30601,8,1,0,0
30602,8,3,1,1
30603,6,2,0,0
30604,6,5,0,0
30605,8,0,0,0
30606,9,2,1,0
30607,5,1,0,1
30608,1,6,1,0
30609,4,7,1,0
30610,3,3,1,0
30611,1,1,1,0
30612,2,7,0,0
30613,3,4,0,0
30614,6,2,0,0
30615,1,4,0,0
30616,5,9,1,0
30617,7,9,0,0
30618,0,3,1,1
30619,9,5,1,0
30620,6,0,1,0
30621,6,3,1,0
30622,0,7,1,1
30623,1,8,1,0
30624,9,3,1,0
30625,8,5,0,0
30626,9,5,1,1
30627,9,4,0,0
30628,1,8,1,0
30629,5,4,1,0
30630,7,7,1,1
30631,1,3,0,0
30632,7,2,0,0
30633,9,3,1,1
30634,0,9,1,0
30635,7,5,0,1
30636,0,2,1,0
30637,2,6,0,0
30638,2,5,1,1
30639,1,0,1,0
30640,5,9,1,0
30641,8,6,0,0
30642,4,8,1,1
30643,2,0,1,0
30644,2,2,0,1
30645,6,7,0,1
30646,3,2,0,0
30647,2,7,1,0
30648,0,2,1,1
30649,9,4,1,0
30650,9,7,1,0
30651,8,5,0,0
30652,4,2,1,1
30653,7,2,1,0
30654,5,3,1,0
30655,6,0,0,0
30656,2,2,0,0
30657,0,8,0,0
30658,0,1,0,0
30659,8,1,0,0
30660,8,7,1,0
30661,6,5,0,0
30662,7,3,0,0
30663,4,4,1,1
30664,2,3,0,1
30665,9,0,0,0
30666,7,8,1,0
30667,0,2,1,1
30668,5,4,0,0
30669,1,1,0,0
30670,1,4,0,1
30671,2,9,0,0
30672,3,9,1,1
30673,1,3,0,0
30674,4,2,1,0
30675,6,8,0,1
30676,4,8,0,0
30677,3,3,1,0
30678,5,2,0,1
30679,3,2,1,0
30680,5,5,1,0
30681,3,1,1,0
30682,0,2,0,1
30683,5,3,0,0
30684,0,8,0,0
30685,6,9,1,0
30686,7,0,1,0
30687,2,0,1,1
30688,0,7,1,1
30689,2,5,0,0
30690,3,3,0,0
30691,0,2,1,1
30692,7,3,1,1
30693,3,7,0,0
30694,6,4,0,1
30695,8,0,0,1
30696,3,7,1,1
30697,1,3,0,0
30698,6,0,1,0
30699,9,4,1,1
30700,0,9,0,1
30701,1,9,0,0
30702,9,7,1,1
30703,9,5,1,1
30704,4,0,1,1
30705,2,5,1,0
30706,3,0,1,1
30707,2,5,1,1
30708,6,1,0,0
30709,3,6,0,1
30710,9,4,1,1
30711,7,5,0,0
30712,0,9,0,0
30713,0,3,0,0
30714,7,2,1,0
30715,2,6,1,0
30716,9,0,0,0
30717,1,6,1,1
30718,6,4,1,0
30719,5,9,0,0
30720,3,4,0,0
30721,7,3,0,0
30722,4,2,0,0
30723,2,5,1,1
30724,9,9,1,0
30725,9,8,0,0
30726,6,7,0,0
30727,2,8,0,0
30728,1,3,1,1
30729,7,6,0,1
30730,4,6,1,1
30731,3,4,1,1
30732,7,7,0,0
30733,4,7,1,1
30734,8,8,0,0
30735,8,8,0,0
30736,7,6,0,0
30737,7,5,0,1
30738,2,1,0,0
30739,4,4,0,0
30740,9,1,0,0
30741,9,1,0,1
30742,9,4,0,0
30743,0,6,1,1
30744,4,2,1,1
30745,8,8,0,1
30746,9,0,1,1
30747,5,3,1,0
30748,2,6,0,0
30749,4,7,1,1
30750,0,4,0,0
30751,9,8,1,0
30752,8,3,0,0
30753,1,1,1,0
30754,1,1,0,0
30755,6,2,0,0
30756,2,5,1,0
30757,5,1,0,1
30758,9,7,1,1
30759,5,2,1,0
30760,7,6,0,0
30761,3,4,1,1
30762,7,9,1,0
30763,8,0,0,0
30764,7,7,0,1
30765,8,1,0,0
30766,9,7,1,1
30767,4,9,1,0
30768,1,2,1,1
30769,2,3,0,0
30770,7,2,1,0
30771,6,9,0,0
30772,1,0,0,0
30773,6,8,0,1
30774,4,5,1,0
30775,8,1,1,0
30776,7,7,1,0
30777,4,4,1,0
30778,0,6,1,1
30779,6,7,1,1
30780,2,4,1,0
30781,7,0,0,0
30782,0,7,1,0
30783,0,5,1,0
30784,6,2,1,1
30785,7,5,0,0
30786,6,6,0,0
30787,1,9,1,0
30788,6,7,0,1
30789,1,5,0,0
30790,7,9,1,0
30791,9,9,1,0
30792,1,2,0,1
30793,5,1,1,1
30794,2,9,1,0
30795,4,5,0,0
30796,0,6,1,1
30797,1,0,0,0
30798,2,5,1,1
30799,8,9,0,1
30800,4,6,0,0
30801,2,0,1,0
30802,1,4,0,0
30803,1,3,0,0
30804,1,2,0,0
30805,4,5,0,0
30806,7,5,1,1
30807,0,8,0,1
30808,0,0,1,1
30809,2,4,0,1
30810,5,6,0,0
30811,9,9,1,0
30812,1,4,1,0
30813,2,5,1,1
30814,8,3,1,0
30815,6,6,0,1
30816,3,4,0,0
30817,5,2,1,0
30818,5,8,0,1
30819,3,0,0,1
30820,2,0,0,0
30821,6,7,0,1
30822,5,9,0,0
30823,1,3,1,1
30824,6,1,0,0
30825,2,4,0,0
30826,6,1,1,1
30827,0,3,1,1
30828,2,0,0,1
30829,1,4,0,0
30830,6,3,0,0
30831,3,2,0,1
30832,4,6,0,0
30833,7,8,0,1
30834,9,1,0,0
30835,1,4,0,0
30836,2,2,0,0
30837,9,4,1,1
30838,7,1,0,0
30839,7,1,1,0
30840,2,7,1,0
30841,0,6,0,0
30842,5,2,1,0
30843,7,7,1,1
30844,5,7,1,0
30845,6,0,0,0
30846,4,0,0,0
30847,6,9,1,1
30848,4,8,0,0
30849,4,9,0,0
30850,7,3,1,1
30851,3,0,1,0
30852,9,4,0,0
30853,3,4,1,0
30854,7,6,0,0
30855,5,2,1,0
30856,4,4,0,0
30857,4,8,1,1
30858,0,8,0,1
30859,9,0,0,0
30860,4,5,0,0
30861,5,2,1,1
30862,1,3,0,0
30863,0,7,1,1
30864,4,0,1,0
30865,9,1,0,1
30866,7,9,0,1
30867,9,8,1,0
30868,1,3,1,0
30869,9,2,0,0
30870,8,0,1,0
30871,2,0,0,0
30872,7,5,0,0
30873,2,1,1,1
30874,7,5,1,0
30875,5,6,0,0
30876,7,8,1,1
30877,8,2,0,0
30878,7,7,0,0
30879,4,6,0,1
30880,0,2,1,1
30881,6,0,0,0
30882,6,9,0,0
30883,7,7,0,0
30884,0,6,0,0
30885,9,2,1,1
30886,7,2,1,1
30887,6,7,0,0
30888,7,3,1,1
30889,1,6,1,1
30890,7,8,0,0
30891,4,5,0,0
30892,9,8,1,1
30893,5,1,0,0
30894,8,8,1,0
30895,6,3,0,0
30896,2,6,1,0
30897,6,2,1,1
30898,3,7,1,1
30899,6,4,1,0
30900,3,1,1,0
30901,0,7,1,1
30902,9,1,1,1
30903,8,2,0,0
30904,8,7,1,1
30905,6,5,1,0
30906,2,1,1,0
30907,3,6,0,0
30908,4,2,1,0
30909,8,4,0,0
30910,5,5,1,0
30911,2,2,1,0
30912,4,7,0,0
30913,3,5,0,0
30914,3,8,1,0
30915,2,6,1,0
30916,6,6,0,0
30917,1,3,1,0
30918,2,3,0,0
30919,4,2,1,0
30920,9,9,1,0
30921,1,1,1,1
30922,7,5,1,1
30923,2,3,0,0
30924,6,9,1,1
30925,4,6,1,0
30926,9,6,1,1
30927,8,4,0,0
30928,1,4,0,0
30929,4,9,0,1
30930,3,6,1,0
30931,4,3,0,1
30932,9,2,1,1
30933,8,8,0,0
30934,6,4,0,0
30935,8,0,1,1
30936,5,4,1,1
30937,9,1,0,0
30938,8,2,1,0
30939,2,6,1,0
30940,8,3,1,0
30941,4,7,1,1
30942,1,2,0,0
30943,0,3,1,0
30944,8,7,0,1
30945,7,1,0,1
30946,5,4,0,1
30947,3,9,1,1
30948,7,3,1,1
30949,1,5,0,0
30950,5,7,1,0
30951,5,8,1,0
30952,3,3,1,0
30953,1,3,0,0
30954,9,9,1,0
30955,2,4,1,1
30956,9,6,1,1
30957,6,7,1,0
30958,5,9,0,1
30959,4,1,0,0
30960,5,2,0,0
30961,0,1,0,0
30962,5,2,0,0
30963,7,3,1,0
30964,4,4,0,1
30965,7,6,1,1
30966,3,9,0,1
30967,9,2,1,0
30968,9,5,1,0
30969,9,5,1,0
30970,7,2,0,0
30971,8,1,0,0
30972,0,3,1,0
30973,7,9,1,1
30974,8,7,1,0
30975,1,6,1,0
30976,3,5,0,1
30977,1,5,1,1
30978,9,2,0,0
30979,9,4,1,1
30980,6,2,1,0
30981,6,4,1,1
30982,9,2,0,0
30983,6,7,1,1
30984,0,9,0,0
30985,5,2,0,0
30986,5,6,1,1
30987,7,3,0,0
30988,2,8,1,1
30989,6,8,0,0
30990,5,9,0,0
30991,3,7,1,0
30992,2,5,0,1
30993,6,7,0,0
30994,1,2,0,0
30995,7,7,1,0
30996,6,9,1,0
30997,2,0,1,1
30998,8,6,0,0
30999,3,2,0,0
31000,4,0,0,0
31001,4,3,1,1
31002,4,1,0,0
31003,1,8,1,0
31004,4,0,1,1
31005,2,4,1,0
31006,0,6,1,1
31007,6,2,1,1
31008,9,7,1,0
31009,2,2,1,0
31010,8,7,1,0
31011,7,9,0,1
31012,6,8,0,0
31013,7,1,0,0
31014,7,7,0,0
31015,8,4,0,0
31016,1,4,1,1
31017,6,2,0,1
31018,7,7,1,0
31019,4,5,0,0
31020,2,9,0,0
31021,8,4,0,0
31022,7,0,1,1
31023,6,7,1,1
31024,0,7,1,1
31025,0,0,1,0
31026,2,7,0,0
31027,6,6,1,1
31028,4,2,0,1
31029,7,8,0,0
31030,9,7,0,1
31031,0,3,1,0
31032,4,4,0,1
31033,0,3,1,1
31034,8,0,0,1
31035,6,6,1,0
31036,3,4,0,0
31037,0,7,1,1
31038,3,8,1,1
31039,4,9,0,1
31040,2,1,1,1
31041,3,6,1,0
31042,4,0,1,0
31043,8,6,0,0
31044,8,4,0,0
31045,3,7,0,0
31046,5,9,1,0
31047,2,0,1,0
31048,2,0,1,1
31049,2,4,0,0
31050,3,1,1,1
31051,6,7,1,1
31052,5,3,0,1
31053,8,6,0,0
31054,1,6,0,0
31055,5,5,0,0
31056,8,3,0,0
31057,7,5,1,1
31058,0,6,0,0
31059,8,7,1,0
31060,5,4,1,1
31061,3,4,1,0
31062,1,4,0,0
31063,6,4,1,0
31064,5,9,1,0
31065,7,1,1,1
31066,6,0,1,0
31067,2,7,1,1
31068,2,0,1,0
31069,2,7,1,0
31070,6,3,1,1
31071,4,3,0,1
31072,6,1,1,0
31073,7,6,1,0
31074,3,5,1,1
31075,0,6,1,1
31076,2,1,0,0
31077,7,2,0,0
31078,2,8,1,0
31079,5,9,0,0
31080,6,0,1,1
31081,2,6,1,0
31082,0,5,1,0
31083,3,5,0,1
31084,4,3,0,0
31085,7,2,0,0
31086,5,0,1,0
31087,1,2,1,0
31088,5,7,0,1
31089,0,3,1,0
31090,0,7,1,1
31091,0,0,1,0
31092,5,0,0,1
31093,0,6,1,0
31094,6,0,0,0
31095,0,6,0,0
31096,5,9,0,1
31097,7,6,0,0
31098,4,6,1,1
31099,7,6,0,1
31100,6,6,1,1
31101,4,8,1,0
31102,8,5,0,0
31103,5,9,1,0
31104,2,2,0,0
31105,3,7,0,0
31106,2,3,1,1
31107,2,0,1,1
31108,3,8,1,1
31109,6,2,1,0
31110,5,5,1,1
31111,3,2,0,1
31112,7,6,1,0
31113,2,4,1,1
31114,7,0,0,0
31115,9,1,1,1
31116,9,0,0,0
31117,5,1,0,0
31118,1,4,1,1
31119,4,6,1,0
31120,1,7,0,1
31121,2,6,0,0
31122,9,9,0,0
31123,8,7,0,0
31124,0,7,1,1
31125,5,8,1,1
31126,7,0,0,1
31127,3,1,0,0
31128,0,7,1,0
31129,6,1,1,1
31130,4,3,0,1
31131,8,2,1,1
31132,3,4,1,1
31133,6,8,0,1
31134,7,2,0,1
31135,0,9,0,0
31136,5,4,0,1
31137,7,7,0,1
31138,7,1,1,0
31139,3,3,0,0
31140,1,0,0,0
31141,8,9,1,0
31142,4,0,1,1
31143,6,4,0,0
31144,5,4,0,1
31145,7,8,1,1
31146,3,1,1,1
31147,5,5,1,1
31148,9,5,1,0
31149,2,1,0,0
31150,2,0,1,0
31151,5,2,0,0
31152,6,4,1,0
31153,5,6,1,1
31154,1,5,1,0
31155,4,3,0,1
31156,6,5,1,0
31157,3,9,1,1
31158,0,4,0,0
31159,0,9,0,0
31160,4,3,0,0
31161,1,9,0,1
31162,4,0,0,0
31163,2,2,0,0
31164,5,4,0,0
31165,2,0,1,1
31166,2,7,0,0
31167,0,4,1,1
31168,8,7,1,1
31169,0,5,0,0
31170,8,8,1,1
31171,3,1,1,0
31172,1,4,1,0
31173,3,4,1,0
31174,9,1,1,0
31175,8,4,0,1
31176,2,4,0,0
31177,7,0,0,0
31178,6,1,0,0
31179,3,4,1,0
31180,2,9,0,0
31181,7,3,1,0
31182,9,6,0,0
31183,4,5,0,0
31184,6,8,0,0
31185,3,3,0,0
31186,2,5,1,1
31187,0,9,1,0
31188,8,4,0,1
31189,4,8,1,1
31190,9,7,0,0
31191,6,2,0,1
31192,3,2,1,1
31193,4,6,0,0
31194,7,8,0,0
31195,8,6,1,1
31196,4,0,1,0
31197,1,8,1,0
31198,3,0,0,0
31199,9,4,1,1
31200,0,4,1,1
31201,5,4,1,1
31202,3,7,0,0
31203,8,8,1,1
31204,7,5,1,1
31205,8,3,0,0
31206,8,9,0,1
31207,9,6,0,1
31208,1,0,1,0
31209,1,4,1,1
31210,0,1,1,1
31211,6,2,1,1
31212,0,4,1,0
31213,4,7,1,0
31214,1,3,0,0
31215,9,8,1,0
31216,2,0,1,0
31217,1,2,1,1
31218,2,8,0,0
31219,2,9,0,1
31220,8,9,1,1
31221,8,1,1,1
31222,9,7,0,0
31223,8,1,1,0
31224,8,6,1,0
31225,1,3,0,0
31226,6,5,0,0
31227,5,6,0,0
31228,4,3,0,0
31229,9,9,1,0
31230,2,3,1,1
31231,3,7,1,1
31232,0,6,0,1
31233,2,3,0,0
31234,6,2,1,1
31235,3,9,1,1
31236,5,4,1,1
31237,0,6,0,1
31238,7,6,0,0
31239,4,6,1,1
31240,3,3,1,1
31241,2,5,0,0
31242,5,4,1,0
31243,5,2,0,0
31244,9,8,1,1
31245,4,2,1,0
31246,2,1,1,1
31247,9,5,0,0
31248,9,8,1,0
31249,2,3,1,1
31250,7,3,0,0
31251,4,3,0,1
31252,6,8,1,1
31253,7,8,0,0
31254,3,2,0,0
31255,7,5,0,0
31256,1,1,1,1
31257,3,3,1,1
31258,3,2,0,0
31259,7,3,1,1
31260,9,3,1,0
31261,3,5,0,1
31262,9,3,1,0
31263,6,2,0,0
31264,8,8,0,0
31265,1,5,1,0
31266,7,0,1,0
31267,7,6,0,0
31268,8,2,1,1
31269,7,5,1,1
31270,2,3,0,1
31271,9,0,0,0
31272,4,2,0,0
31273,6,0,1,1
31274,7,9,1,0
31275,4,7,1,1
31276,2,4,0,1
31277,4,2,1,1
31278,7,2,0,0
31279,5,0,1,0
31280,9,1,0,0
31281,9,4,1,0
31282,4,2,1,1
31283,4,3,1,1
31284,6,4,1,0
31285,6,0,1,0
31286,0,2,0,0
31287,2,1,0,0
31288,9,4,0,0
31289,4,1,1,0
31290,2,2,1,0
31291,1,1,1,1
31292,6,3,1,1
31293,0,5,1,1
31294,1,6,1,1
31295,2,6,0,1
31296,3,7,0,0
31297,8,3,0,0
31298,4,2,1,0
31299,9,8,1,0
31300,4,3,0,0
31301,0,0,0,0
31302,3,0,0,0
31303,2,3,1,1
31304,2,6,1,0
31305,0,8,0,0
31306,8,7,1,0
31307,6,3,0,1
31308,0,5,0,0
31309,7,2,1,1
31310,4,5,0,0
31311,1,5,0,0
31312,1,2,1,1
31313,4,5,0,1
31314,3,9,1,0
31315,7,8,1,1
31316,8,4,1,1
31317,7,8,1,1
31318,9,5,0,0
31319,6,5,1,1
31320,6,5,1,0
31321,9,1,1,0
31322,0,4,1,0
31323,7,9,0,1
31324,8,6,0,1
31325,4,9,1,0
31326,9,9,1,1
31327,1,3,0,0
31328,9,3,0,0
31329,5,2,1,0
31330,7,5,0,0
31331,2,9,1,0
31332,3,1,1,0
31333,3,4,0,1
31334,2,0,1,0
31335,4,8,1,1
31336,0,6,1,0
31337,3,1,0,0
31338,8,4,1,0
31339,2,3,0,0
31340,2,4,1,1
31341,8,7,0,0
31342,1,1,0,0
31343,2,6,1,0
31344,8,8,1,0
31345,7,2,0,0
31346,0,2,0,1
31347,8,2,0,0
31348,1,2,0,0
31349,7,8,0,0
31350,5,5,1,1
31351,7,6,1,0
31352,1,8,0,1
31353,7,2,1,0
31354,4,0,1,0
31355,9,0,0,1
31356,0,5,0,0
31357,1,2,0,0
31358,5,6,0,0
31359,4,2,1,0
31360,6,2,0,0
31361,3,3,0,0
31362,7,3,0,0
31363,4,0,1,0
31364,8,9,1,0
31365,4,0,1,1
31366,6,7,0,1
31367,8,2,0,0
31368,3,9,1,1
31369,0,9,0,0
31370,8,9,1,1
31371,3,3,1,0
31372,2,8,1,0
31373,2,1,1,0
31374,5,4,1,1
31375,7,9,1,0
31376,3,8,0,0
31377,0,5,0,0
31378,6,9,0,0
31379,6,8,0,0
31380,3,3,0,0
31381,9,9,1,0
31382,8,2,0,0
31383,9,0,0,0
31384,0,1,1,1
31385,4,6,1,1
31386,3,0,1,0
31387,4,6,1,1
31388,5,1,0,0
31389,5,8,0,1
31390,2,7,0,1
31391,2,5,1,0
31392,4,4,0,0
31393,5,2,1,0
31394,5,9,1,0
31395,2,9,0,0
31396,7,6,1,0
31397,5,0,1,1
31398,8,6,0,0
31399,6,3,0,0
31400,9,8,0,0
31401,9,2,0,0
31402,8,0,0,0
31403,6,9,0,0
31404,1,0,1,0
31405,5,8,1,0
31406,2,9,0,0
31407,4,0,0,1
31408,6,5,0,0
31409,8,0,0,1
31410,1,8,0,0
31411,2,3,1,1
31412,6,8,0,0
31413,9,6,1,0
31414,8,6,0,0
31415,0,1,1,1
31416,4,1,0,0
31417,8,7,1,0
31418,6,2,1,1
31419,1,8,1,0
31420,1,7,0,0
31421,5,3,0,0
31422,5,6,0,0
31423,9,2,0,1
31424,6,0,1,1
31425,1,4,1,0
31426,6,5,1,0
31427,1,6,1,0
31428,8,8,0,0
31429,2,0,1,0
31430,4,9,1,0
31431,5,3,0,0
31432,0,1,0,0
31433,4,7,0,0
31434,4,3,1,0
31435,1,3,0,0
31436,4,3,1,0
31437,7,7,0,0
31438,2,6,1,1
31439,3,3,1,0
31440,2,2,1,0
31441,4,5,1,0
31442,0,0,1,1
31443,8,4,1,0
31444,3,9,0,0
31445,9,2,1,1
31446,1,1,1,1
31447,8,3,0,0
31448,4,3,0,0
31449,2,5,1,1
31450,0,9,0,0
31451,6,1,1,1
31452,4,9,0,1
31453,7,1,1,0
31454,5,2,0,0
31455,1,1,0,1
31456,2,7,1,0
31457,7,6,0,0
31458,7,4,0,1
31459,1,1,0,0
31460,8,2,0,0
31461,8,1,1,1
31462,9,8,0,0
31463,3,6,0,1
31464,3,6,0,0
31465,9,2,1,0
31466,9,3,0,0
31467,7,5,1,1
31468,4,5,0,1
31469,3,6,0,1
31470,3,8,1,1
31471,6,8,1,0
31472,8,3,1,0
31473,6,9,1,1
31474,2,6,0,1
31475,7,4,0,0
31476,2,3,0,0
31477,8,9,0,1
31478,8,4,1,1
31479,8,0,1,0
31480,1,1,1,0
31481,7,4,1,1
31482,6,9,0,0
31483,6,0,0,0
31484,2,8,0,0
31485,7,8,0,0
31486,8,9,1,0
31487,0,1,0,0
31488,4,8,0,0
31489,6,5,0,0
31490,4,7,1,0
31491,6,4,0,0
31492,1,5,0,0
31493,4,0,1,1
31494,9,3,0,1
31495,8,4,0,0
31496,6,3,1,0
31497,2,5,0,1
31498,0,0,1,0
31499,8,6,1,1
31500,9,4,1,0
31501,8,4,1,0
31502,6,3,0,0
31503,7,1,1,1
31504,9,5,1,0
31505,5,6,0,1
31506,3,3,1,0
31507,6,4,1,1
31508,5,0,1,0
31509,6,2,1,0
31510,7,0,1,0
31511,3,8,0,0
31512,6,4,0,0
31513,7,2,1,0
31514,4,8,0,0
31515,0,4,1,1
31516,6,7,1,0
31517,1,5,1,0
31518,2,5,1,0
31519,5,2,1,0
31520,1,2,0,0
31521,6,6,0,1
31522,8,4,1,1
31523,6,6,0,1
31524,2,2,0,0
31525,6,3,0,0
31526,5,4,0,0
31527,8,2,0,0
31528,7,5,1,0
31529,2,1,0,0
31530,4,2,0,0
31531,4,1,1,0
31532,9,3,1,1
31533,8,3,0,0
31534,8,5,1,0
31535,7,5,0,0
31536,5,2,0,0
31537,5,4,0,1
31538,5,3,0,0
31539,6,9,1,0
31540,2,0,1,0
31541,3,6,0,0
31542,2,5,1,0
31543,5,5,1,0
31544,9,5,1,1
31545,4,2,0,1
31546,0,9,1,0
31547,6,6,1,0
31548,2,4,1,0
31549,5,2,1,0
31550,4,4,0,1
31551,1,9,1,1
31552,5,5,1,0
31553,2,5,1,0
31554,5,0,0,0
31555,3,2,0,0
31556,3,1,0,0
31557,8,0,1,1
31558,0,9,0,0
31559,7,6,0,0
31560,8,5,0,0
31561,5,0,0,1
31562,6,7,0,0
31563,6,9,1,0
31564,5,4,1,1
31565,5,0,0,0
31566,4,6,0,0
31567,6,1,1,0
31568,3,2,1,1
31569,8,6,1,1
31570,3,0,0,0
31571,6,6,1,0
31572,4,8,1,0
31573,0,7,0,0
31574,2,8,1,0
31575,9,5,0,0
31576,9,1,1,1
31577,1,9,1,1
31578,3,6,1,0
31579,8,7,0,0
31580,4,4,0,1
31581,3,4,1,1
31582,2,3,1,0
31583,1,5,0,0
31584,6,0,0,0
31585,5,4,1,1
31586,1,2,1,1
31587,9,5,0,0
31588,2,2,1,0
31589,3,0,1,1
31590,6,4,1,1
31591,7,8,1,1
31592,2,5,1,0
31593,2,6,0,0
31594,5,6,0,1
31595,8,4,1,1
31596,4,3,1,1
31597,5,9,1,0
31598,1,5,1,0
31599,9,3,1,0
31600,1,5,1,0
31601,3,3,1,0
31602,3,2,1,1
31603,5,5,0,0
31604,6,9,1,0
31605,1,4,1,1
31606,0,4,1,0
31607,5,8,1,0
31608,3,2,1,1
31609,3,6,0,0
31610,4,3,0,0
31611,1,1,0,0
31612,6,3,1,1
31613,7,8,1,1
31614,3,3,0,0
31615,9,0,1,0
31616,7,5,0,0
31617,0,6,1,1
31618,2,8,0,0
31619,7,7,1,1
31620,4,7,1,0
31621,0,7,0,1
31622,3,5,0,1
31623,7,4,0,0
31624,2,5,1,1
31625,8,6,1,0
31626,0,9,0,0
31627,6,0,1,0
31628,4,7,0,0
31629,7,7,1,0
31630,7,7,0,0
31631,9,2,1,0
31632,5,4,0,0
31633,6,2,1,0
31634,1,2,1,1
31635,4,8,1,1
31636,8,4,1,1
31637,6,5,0,1
31638,1,4,1,0
31639,8,6,1,1
31640,5,5,1,0
31641,6,4,0,0
31642,1,7,1,0
31643,3,3,1,1
31644,9,1,0,1
31645,5,2,1,0
31646,0,5,1,0
31647,4,1,0,0
31648,9,1,1,0
31649,1,0,1,0
31650,5,0,1,0
31651,5,4,1,0
31652,9,1,1,1
31653,3,5,0,1
31654,1,2,0,0
31655,8,6,0,0
31656,5,5,0,0
31657,8,3,1,0
31658,5,3,0,1
31659,1,0,0,0
31660,1,7,1,1
31661,6,1,1,0
31662,5,3,0,0
31663,1,2,1,1
31664,5,3,0,0
31665,2,7,0,0
31666,1,6,1,1
31667,1,5,1,0
31668,0,8,1,1
31669,3,9,1,1
31670,6,2,0,1
31671,9,2,1,0
31672,5,8,0,0
31673,2,4,1,1
31674,9,1,1,0
31675,0,6,0,1
31676,1,9,0,0
31677,9,5,1,1
31678,3,1,0,0
31679,0,5,1,0
31680,0,4,1,1
31681,7,4,0,0
31682,2,5,0,0
31683,2,9,0,1
31684,5,4,1,0
31685,8,5,0,0
31686,7,8,1,0
31687,6,7,1,0
31688,6,5,0,0
31689,7,4,0,0
31690,9,2,0,0
31691,3,2,1,0
31692,7,1,0,0
31693,0,3,1,1
31694,6,7,1,1
31695,6,5,1,0
31696,1,6,1,0
31697,1,6,0,0
31698,4,1,0,0
31699,2,6,1,1
31700,3,0,1,0
31701,8,3,0,0
31702,1,2,0,0
31703,9,1,1,1
31704,4,5,0,0
31705,3,5,0,1
31706,8,4,0,0
31707,7,8,0,0
31708,6,9,1,0
31709,0,8,1,0
31710,0,1,1,1
31711,0,9,1,0
31712,1,0,1,0
31713,7,2,0,0
31714,8,7,0,1
31715,9,5,0,0
31716,7,5,0,1
31717,7,1,1,1
31718,9,9,1,0
31719,3,9,1,0
31720,9,5,1,0
31721,9,8,1,0
31722,1,5,0,0
31723,7,5,1,1
31724,6,9,1,1
31725,0,1,0,0
31726,7,4,1,0
31727,1,4,1,1
31728,2,1,0,0
31729,3,2,0,0
31730,7,8,1,1
31731,9,6,0,1
31732,0,5,1,0
31733,0,5,1,1
31734,0,6,1,1
31735,3,5,0,1
31736,4,6,1,0
31737,6,3,1,1
31738,0,1,1,1
31739,4,9,1,1
31740,4,4,1,0
31741,8,4,1,0
31742,5,3,1,1
31743,6,9,0,0
31744,1,2,1,1
31745,4,4,1,0
31746,3,8,1,1
31747,7,7,1,1
31748,1,9,1,0
31749,0,2,0,0
31750,1,3,1,0
31751,3,5,0,0
31752,5,4,0,0
31753,4,1,0,0
31754,2,3,1,1
31755,8,7,1,0
31756,0,9,1,0
31757,5,3,1,0
31758,1,8,1,1
31759,4,3,0,0
31760,0,0,1,1
31761,5,1,0,0
31762,0,0,1,1
31763,4,6,0,0
31764,6,4,1,1
31765,6,0,0,0
31766,1,4,0,0
31767,2,9,1,1
31768,2,1,0,0
31769,2,5,1,1
31770,5,6,1,1
31771,2,3,0,0
31772,6,9,1,1
31773,3,8,1,0
31774,7,7,1,1
31775,8,5,0,0
